#PicoHarp 300  Histogram Data			02/09/2013 15:34										
#channels per curve													
11000													
#display curve no.													
0	1	2	3	4	5								
memory block no.													
P-grnf1	P-grnf2	IRF1	IRF2	4	P_redfilter								
#ns/channel													
"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"								
Counts	Counts	Counts	Counts	Counts	Counts	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.
50	19	3	5	0	6	29.8674	8	29.9314	0	29.8747	10	29.9471	0
44	24	2	5	0	3	29.8747	4	29.9387	1	29.8821	13	29.9544	0
47	20	2	9	0	7	29.8821	5	29.9461	0	29.8894	26	29.9618	0
41	28	2	12	0	8	29.8894	8	29.9534	0	29.8967	18	29.9691	0
39	20	1	6	0	8	29.8967	5	29.9607	0	29.9041	14	29.9764	0
36	10	2	9	0	6	29.9041	7	29.9681	0	29.9114	15	29.9838	0
40	9	7	6	0	12	29.9114	5	29.9754	0	29.9187	17	30.0089	0
43	20	2	10	0	9	29.9187	5	29.9827	0	29.926	13	30.0016	0
40	12	2	9	1	7	29.926	9	30.0091	0	29.9334	10	30.0057	0
47	18	3	7	0	6	29.9334	6	30.0026	0	29.9407	17	30.0131	0
39	19	2	11	0	10	29.9407	8	30.0047	0	29.948	13	30.0204	0
40	21	3	10	0	5	29.948	7	30.012	0	29.9554	17	30.0277	0
26	17	4	9	0	8	29.9554	12	30.0194	0	29.9627	13	30.0351	0
38	19	4	9	1	13	29.9627	3	30.0267	0	29.97	11	30.0424	0
51	18	4	6	0	10	29.97	8	30.034	0	29.9774	7	30.0497	0
48	15	1	8	0	7	29.9774	3	30.0414	0	29.9847	14	30.0571	0
41	15	4	8	0	6	29.9847	6	30.0487	0	30.0071	15	30.0644	0
55	20	3	11	0	11	30.0071	6	30.056	0	30.0006	16	30.0717	0
43	12	2	3	0	8	30.0006	7	30.0634	0	30.0067	19	30.0791	0
29	17	6	11	0	6	30.0067	5	30.0707	0	30.014	13	30.0864	0
47	9	3	6	0	9	30.014	7	30.078	0				
38	21	3	10	0	8								
38	17	3	14	0	6								
52	16	0	5	0	7								
44	19	4	10	0	9								
42	16	3	13	0	6								
36	14	4	8	0	10								
31	20	1	10	0	8								
41	15	8	7	0	12								
45	11	4	7	0	1								
46	12	2	8	0	12								
35	15	4	11	0	14								
44	21	3	6	0	13								
47	24	1	5	0	11								
42	20	1	6	1	8								
43	18	0	6	0	14								
36	17	1	3	0	12								
30	12	5	15	0	6								
29	22	2	7	0	5								
32	12	3	9	0	7								
42	12	3	6	0	10								
43	18	4	8	0	6								
38	15	4	8	0	8								
38	10	5	12	0	8								
45	19	5	12	0	3								
28	12	3	6	0	8								
41	11	4	11	0	2								
38	15	4	7	1	10								
37	21	2	9	0	8								
32	14	2	3	0	11								
29	15	2	13	1	5								
31	13	5	5	0	10								
47	12	6	10	0	6								
33	9	3	5	0	4								
43	13	3	8	0	4								
34	22	7	7	0	3								
52	21	5	4	0	7								
44	18	2	13	0	11								
34	12	4	7	0	9								
43	17	2	7	0	4								
38	15	4	3	0	4								
30	9	1	15	0	5								
52	18	5	9	0	4								
31	15	4	8	0	7								
26	21	2	6	0	4								
38	12	1	11	0	5								
37	20	2	8	0	4								
31	16	3	8	0	3								
31	16	0	7	0	6								
36	9	4	13	0	13								
35	15	1	5	0	7								
38	21	2	5	0	7								
27	12	5	10	0	5								
41	12	3	6	0	4								
44	18	4	4	0	7								
36	16	3	5	0	5								
26	12	4	9	0	3								
35	16	4	7	0	5								
32	16	3	8	0	8								
28	11	3	6	0	6								
29	13	1	3	0	6								
35	16	1	8	1	3								
30	11	4	2	0	11								
27	11	4	5	0	4								
29	19	2	10	0	5								
43	9	6	4	0	6								
43	15	2	7	0	10								
40	15	3	9	0	5								
41	15	4	8	0	6								
28	13	2	6	0	3								
29	18	2	10	0	11								
24	16	3	6	1	5								
28	11	3	2	0	11								
29	15	3	6	0	6								
42	18	2	4	0	4								
41	16	2	8	0	6								
34	14	2	13	0	10								
25	15	5	6	0	12								
30	14	1	2	0	11								
30	22	5	6	0	7								
31	12	4	2	0	7								
40	10	4	5	0	7								
25	15	3	8	0	6								
40	15	2	5	0	5								
24	15	0	11	0	5								
25	18	2	1	0	8								
37	24	5	5	0	3								
31	12	4	6	0	3								
34	17	3	6	0	6								
32	11	3	5	0	4								
31	18	1	9	0	9								
29	20	6	13	0	5								
37	13	1	6	0	9								
28	8	2	9	0	1								
29	18	4	5	0	5								
27	13	1	5	0	4								
49	10	0	7	0	6								
37	11	0	5	0	9								
28	19	0	6	0	3								
36	9	2	5	0	6								
36	5	4	8	0	5								
24	16	3	4	0	3								
26	13	3	5	0	4								
23	14	4	6	0	6								
34	14	4	9	0	5								
40	13	2	5	0	6								
31	14	4	11	0	7								
29	11	2	3	0	4								
29	16	3	2	0	12								
38	7	1	5	0	5								
39	9	2	9	0	4								
27	13	2	7	0	4								
30	14	6	5	0	6								
32	10	5	6	0	10								
34	18	1	9	0	2								
29	10	4	8	0	6								
23	23	1	7	0	8								
31	13	2	6	0	3								
31	12	4	6	0	8								
29	16	2	7	0	11								
26	19	6	11	0	7								
27	21	4	11	0	3								
28	15	4	5	0	9								
31	14	4	5	0	9								
32	19	3	4	0	5								
32	13	2	3	0	5								
40	11	2	7	0	4								
37	16	3	8	0	10								
37	15	2	5	0	9								
26	15	4	4	0	5								
31	13	1	10	0	7								
33	16	2	10	0	4								
27	15	4	8	0	9								
31	13	4	5	0	6								
40	13	1	6	0	2								
29	17	3	10	0	3								
29	13	1	5	0	5								
38	9	4	4	0	4								
18	14	7	9	0	10								
25	17	1	9	0	12								
36	13	1	9	0	13								
24	12	4	4	0	6								
38	13	5	5	0	6								
35	16	3	9	0	8								
35	16	1	5	0	8								
30	8	2	6	0	6								
19	11	5	6	0	4								
31	14	2	2	0	5								
33	13	3	8	0	2								
25	10	1	8	0	8								
33	9	3	8	0	2								
34	15	0	8	0	6								
31	20	3	8	0	8								
22	22	3	4	0	5								
37	7	1	8	0	2								
28	12	0	10	0	6								
29	19	5	5	0	3								
34	9	3	4	1	8								
25	6	0	5	0	3								
34	10	1	10	0	6								
30	15	3	6	0	5								
31	8	2	2	0	7								
33	12	1	5	0	6								
21	16	4	7	0	5								
27	17	2	3	0	4								
26	16	2	4	0	1								
35	16	4	7	0	3								
30	16	2	10	0	8								
33	15	4	4	0	4								
23	14	5	9	1	2								
28	13	1	3	0	5								
26	13	2	6	0	5								
35	11	0	7	0	5								
22	11	3	10	0	4								
14	12	5	7	0	11								
25	14	2	5	0	9								
32	8	4	1	0	2								
28	12	1	5	0	5								
24	8	0	5	0	9								
35	13	5	7	0	8								
26	17	0	7	0	3								
26	11	5	3	0	8								
24	12	3	4	0	4								
30	14	1	6	1	11								
27	13	4	6	0	5								
22	8	1	5	0	8								
23	6	3	8	0	8								
28	19	1	10	0	5								
30	14	2	10	0	7								
31	9	1	3	0	6								
27	9	1	7	0	4								
36	7	3	4	0	10								
32	13	3	5	0	4								
33	13	2	5	0	10								
31	9	6	8	0	4								
26	8	1	11	0	4								
32	11	5	2	0	7								
34	16	2	7	0	4								
27	9	5	7	0	10								
30	16	3	8	0	4								
31	12	5	8	0	8								
22	12	3	5	0	3								
34	8	0	8	0	6								
35	11	5	3	0	2								
24	15	0	8	0	6								
22	7	2	11	0	4								
33	13	0	7	1	4								
33	10	3	7	0	2								
24	13	1	4	0	3								
24	12	4	6	0	4								
27	6	5	4	0	4								
36	14	4	10	0	7								
28	10	3	4	0	4								
24	14	3	6	0	4								
21	12	6	4	0	3								
25	19	2	4	0	2								
23	15	2	6	0	3								
22	10	5	7	0	6								
21	6	2	5	0	4								
32	14	1	5	0	4								
27	12	3	4	0	5								
32	11	3	6	0	4								
33	7	4	6	0	5								
22	7	6	11	0	5								
20	9	3	7	0	4								
20	11	1	6	0	10								
25	12	0	7	0	5								
19	10	1	7	0	5								
20	8	0	4	0	10								
26	14	2	3	0	5								
22	7	2	8	0	6								
24	13	1	4	0	6								
22	5	3	6	0	5								
32	13	5	5	1	7								
30	13	1	4	0	6								
30	9	4	6	0	3								
22	12	2	9	0	11								
23	13	3	8	0	8								
26	18	1	5	0	8								
26	11	1	6	0	4								
29	9	0	8	0	6								
27	14	3	1	0	4								
26	4	4	9	0	3								
23	14	4	7	1	3								
28	11	2	6	0	7								
17	9	4	5	0	9								
34	15	3	7	0	8								
26	8	1	2	0	0								
30	10	4	4	0	4								
17	12	4	5	0	3								
23	8	6	3	0	4								
22	12	3	7	0	5								
19	12	2	5	0	3								
24	12	3	4	0	10								
40	9	2	6	0	5								
25	9	0	8	0	1								
21	15	4	5	0	7								
25	15	3	4	0	3								
25	9	1	7	0	7								
31	8	2	4	0	3								
28	15	1	8	0	11								
27	12	2	10	0	5								
24	10	5	4	0	10								
30	10	4	9	0	3								
23	13	2	4	0	7								
26	15	3	9	0	4								
27	9	2	3	0	8								
26	11	3	7	0	7								
26	13	1	10	0	4								
26	8	3	8	0	8								
20	15	3	7	0	1								
19	9	5	6	0	4								
21	9	1	9	0	9								
31	5	4	4	0	6								
26	10	1	5	0	5								
25	8	0	5	0	8								
24	10	2	6	0	6								
18	9	2	3	2	6								
20	8	0	6	0	5								
25	7	2	4	0	6								
22	7	6	8	0	2								
25	9	1	8	0	7								
23	12	1	6	0	8								
23	8	3	5	0	5								
28	18	3	5	0	8								
32	13	2	8	0	7								
22	9	1	8	0	5								
25	12	3	5	0	6								
35	14	4	8	0	3								
20	5	2	3	0	1								
28	12	1	4	0	6								
37	14	4	2	0	2								
23	16	3	7	0	6								
24	21	1	6	0	5								
29	13	1	8	1	2								
26	11	3	8	0	7								
24	11	4	8	0	6								
32	14	2	6	0	7								
27	13	3	2	0	6								
30	10	3	7	0	9								
21	8	4	5	0	2								
24	8	6	6	0	7								
21	6	3	6	0	3								
20	9	5	3	0	4								
20	8	1	6	0	2								
24	9	1	9	1	2								
20	10	0	9	0	2								
28	9	3	7	0	9								
22	17	7	7	0	7								
29	5	2	10	0	7								
20	4	1	8	0	4								
26	15	3	11	0	4								
29	7	2	7	0	4								
25	9	2	8	0	4								
28	11	3	5	0	5								
20	10	4	7	0	6								
29	15	5	6	0	6								
31	7	1	9	0	5								
22	8	1	7	0	5								
30	14	2	3	0	2								
28	16	4	13	0	4								
16	12	5	6	0	7								
27	5	4	9	0	9								
25	12	3	7	0	3								
18	7	0	9	0	7								
25	10	3	5	0	2								
26	11	2	5	0	10								
29	10	2	3	0	6								
21	10	4	11	0	3								
28	7	3	5	0	7								
18	8	2	5	0	6								
19	11	3	8	0	9								
20	10	2	4	0	4								
24	13	2	3	0	2								
30	7	1	10	0	3								
22	12	2	5	0	7								
37	9	2	8	0	6								
27	10	0	5	0	8								
25	7	4	6	0	1								
32	7	6	5	0	8								
25	10	0	12	0	2								
25	11	3	7	0	7								
26	8	1	2	0	4								
32	9	3	7	0	6								
32	10	2	2	0	5								
19	9	4	5	0	3								
28	17	4	9	0	5								
29	13	0	6	0	1								
24	7	3	2	0	6								
24	8	2	8	0	4								
25	16	1	7	0	8								
19	13	3	6	0	4								
30	8	2	5	0	7								
18	6	1	6	0	5								
29	6	1	11	0	2								
22	8	3	5	0	1								
32	16	2	10	0	7								
26	13	2	7	0	5								
27	16	3	6	0	3								
16	9	7	8	0	5								
14	8	0	3	0	5								
17	8	3	8	0	6								
32	8	1	4	0	8								
27	8	2	9	0	4								
32	10	2	9	0	2								
24	8	2	11	1	5								
22	9	3	7	0	2								
22	10	4	3	0	3								
22	9	0	11	0	3								
17	7	1	2	0	2								
21	7	3	5	0	8								
22	7	1	7	0	4								
28	11	5	6	0	4								
16	13	3	6	0	5								
29	6	3	8	0	6								
25	10	2	2	0	6								
21	9	4	5	0	6								
23	5	3	3	0	8								
28	9	2	2	0	10								
20	16	0	2	0	4								
33	15	1	7	0	5								
28	9	2	6	0	6								
24	15	2	6	0	5								
23	8	2	5	0	9								
22	6	1	6	0	5								
24	7	1	5	0	3								
18	14	2	8	0	3								
20	7	1	8	0	1								
21	6	4	6	0	2								
24	7	2	4	0	3								
23	10	2	8	0	4								
26	15	4	4	0	8								
31	15	2	4	0	1								
24	13	2	11	0	5								
24	8	2	7	0	7								
22	11	3	1	0	6								
27	8	6	10	0	9								
28	13	1	3	0	3								
27	9	2	9	0	6								
37	13	3	5	0	4								
24	8	3	10	0	5								
26	11	5	8	0	2								
30	15	0	8	0	2								
17	11	2	5	0	3								
30	11	4	3	0	5								
22	10	2	7	0	6								
23	10	2	6	0	1								
11	9	1	5	0	3								
24	13	3	8	0	8								
22	11	0	4	0	3								
15	10	0	3	0	4								
21	5	6	7	0	5								
26	7	2	4	0	6								
24	12	4	6	0	8								
24	11	2	3	0	4								
18	11	4	3	0	8								
26	5	3	11	0	2								
25	5	3	6	0	4								
22	7	2	5	0	4								
17	15	3	4	0	6								
24	12	7	3	0	6								
21	6	0	7	0	4								
18	8	4	8	0	7								
18	12	0	4	0	4								
22	10	2	8	0	4								
25	13	1	8	0	3								
25	13	0	7	0	5								
28	11	4	2	0	4								
16	14	4	2	0	2								
20	9	3	8	0	4								
26	6	1	5	0	2								
25	9	1	4	0	5								
22	16	2	6	0	8								
27	10	5	2	0	2								
20	9	3	5	0	3								
16	9	5	5	0	5								
25	9	4	5	0	2								
27	12	6	6	0	7								
20	17	1	5	0	4								
25	15	2	2	0	2								
37	9	5	11	0	2								
20	15	2	7	0	7								
29	11	1	3	0	5								
22	11	4	3	0	7								
23	9	0	11	0	6								
27	11	5	5	0	5								
29	6	1	8	0	4								
26	9	1	6	0	8								
19	8	4	9	0	5								
23	10	5	5	0	1								
33	7	2	8	0	2								
19	12	1	5	0	4								
28	6	2	5	0	4								
17	18	1	10	0	8								
20	12	2	10	0	5								
24	10	3	2	0	3								
17	10	1	9	0	3								
26	13	5	4	0	3								
25	7	3	9	0	3								
23	5	5	2	0	9								
24	10	3	4	0	5								
21	11	0	3	0	4								
15	13	3	7	0	5								
28	10	4	2	0	10								
23	14	3	5	0	0								
23	12	4	8	0	3								
27	13	2	2	0	2								
20	12	0	8	0	5								
24	11	3	7	0	2								
28	8	7	7	0	5								
21	10	1	11	0	5								
13	11	5	9	0	3								
34	7	4	3	0	5								
21	8	1	2	0	5								
22	11	1	8	0	7								
18	12	3	8	0	2								
22	10	2	9	0	1								
22	7	2	5	0	4								
22	8	6	3	0	3								
33	16	2	4	0	1								
18	11	3	5	0	7								
29	15	1	6	0	4								
18	9	1	7	0	4								
17	10	4	10	0	4								
19	12	1	6	0	5								
27	11	1	8	0	6								
17	8	3	2	0	10								
28	8	3	5	0	6								
21	11	0	1	0	4								
30	16	2	7	0	3								
21	11	3	6	0	3								
34	8	2	5	0	6								
21	7	1	3	0	7								
20	7	4	5	0	4								
21	13	1	4	0	5								
20	12	3	3	0	8								
19	12	4	8	0	8								
10	13	2	6	0	4								
19	6	3	7	0	2								
24	6	1	6	0	6								
32	14	2	6	0	4								
23	12	2	5	0	4								
26	7	3	8	0	6								
15	12	3	6	0	5								
17	10	1	7	0	3								
27	7	5	12	0	1								
16	16	4	3	0	7								
19	13	0	6	0	6								
15	6	4	2	0	9								
20	6	2	9	0	3								
18	16	2	4	0	3								
26	7	3	3	0	9								
17	12	4	5	0	7								
21	10	3	1	0	2								
31	9	2	9	0	5								
22	9	2	4	0	9								
21	10	1	6	0	3								
27	8	2	6	0	6								
29	11	4	4	0	4								
20	6	5	6	0	7								
28	8	2	7	0	5								
18	17	5	5	0	4								
20	10	5	7	0	4								
27	9	2	6	0	9								
21	13	3	5	0	3								
15	7	3	2	0	2								
28	7	6	6	0	6								
25	15	3	9	0	5								
21	7	4	7	0	3								
25	15	1	7	0	4								
23	16	4	6	0	5								
24	5	1	1	0	3								
17	14	1	6	0	5								
25	12	4	5	0	1								
18	8	1	4	0	6								
18	12	1	3	0	4								
14	13	0	5	0	4								
23	13	3	5	0	5								
22	8	1	2	0	2								
29	12	1	6	0	5								
27	12	2	8	0	8								
22	5	1	7	0	8								
21	9	1	10	0	9								
23	8	2	7	0	5								
22	15	3	5	0	2								
23	9	7	8	0	5								
22	18	2	9	0	5								
27	11	4	5	0	5								
32	5	5	3	0	5								
24	6	4	7	0	6								
19	10	4	3	0	6								
23	7	2	3	0	3								
25	7	0	7	0	6								
33	7	2	3	0	3								
21	13	4	8	0	2								
25	3	5	6	0	4								
22	5	2	6	0	4								
21	12	0	4	0	4								
30	6	3	4	0	4								
21	11	1	5	0	4								
19	9	0	6	0	5								
27	8	2	5	0	1								
31	7	3	8	0	2								
31	10	1	7	0	9								
31	12	2	6	0	3								
23	9	3	4	0	6								
31	12	1	9	0	7								
27	8	3	3	0	4								
22	7	0	8	0	5								
22	11	3	8	0	4								
32	9	4	9	0	5								
19	12	4	8	0	5								
29	13	2	10	0	0								
22	6	1	9	0	2								
24	7	2	6	0	2								
23	10	2	12	0	8								
20	11	2	5	0	6								
33	17	1	3	0	3								
18	5	5	7	0	6								
17	13	1	6	0	2								
20	8	3	8	0	5								
24	6	2	5	0	3								
12	8	4	10	0	2								
31	12	2	10	0	3								
21	11	3	5	0	7								
19	12	2	4	0	2								
20	9	1	5	0	4								
21	8	2	9	0	8								
28	12	4	5	0	4								
19	12	2	8	0	4								
21	4	4	3	0	6								
19	12	2	5	0	5								
19	9	0	8	0	8								
21	10	0	3	0	5								
19	12	2	6	0	4								
26	9	4	8	0	5								
16	11	2	8	0	7								
23	9	2	5	0	3								
15	11	1	4	0	6								
27	10	1	7	0	4								
20	7	4	8	0	3								
24	9	5	13	0	2								
24	9	2	8	0	5								
31	11	3	6	0	5								
22	12	3	3	0	2								
26	5	1	6	0	3								
35	5	3	6	0	4								
23	5	1	6	0	8								
19	8	0	3	0	3								
14	7	1	10	0	3								
24	9	0	6	0	2								
28	12	7	16	0	7								
21	8	2	5	0	5								
26	15	2	17	0	4								
22	12	2	5	0	3								
12	10	4	11	0	6								
15	7	3	8	0	4								
27	10	2	7	0	2								
19	7	4	4	0	7								
29	4	2	4	0	7								
19	2	1	4	0	3								
18	12	3	6	0	3								
20	11	3	7	0	3								
21	14	0	3	0	3								
24	9	4	10	0	6								
27	11	1	11	0	6								
22	16	3	8	0	2								
19	10	6	4	0	6								
16	7	1	4	0	4								
26	8	2	6	1	9								
28	13	1	5	0	2								
24	9	3	5	0	8								
25	15	1	11	0	4								
21	9	2	4	0	11								
20	11	3	7	0	0								
16	13	1	8	0	7								
17	14	0	8	0	6								
19	6	0	4	0	2								
18	11	0	3	0	2								
21	15	1	10	0	4								
16	7	3	8	0	5								
26	9	3	8	0	7								
15	8	3	5	0	3								
18	15	3	7	1	4								
25	15	2	5	0	5								
30	10	0	4	0	2								
16	10	1	5	0	4								
28	5	0	5	0	5								
27	14	1	10	0	3								
17	11	3	5	0	9								
25	3	1	9	0	5								
23	9	2	5	0	5								
16	4	2	2	0	2								
25	13	4	5	0	5								
25	6	1	5	0	1								
19	10	1	9	0	2								
27	8	4	10	0	3								
13	10	3	5	0	5								
21	4	2	6	0	4								
26	11	1	4	0	3								
25	5	1	10	0	3								
21	16	2	10	0	0								
30	13	2	1	0	3								
19	11	2	7	0	2								
25	11	4	3	0	7								
18	14	1	9	0	3								
22	13	4	5	0	3								
21	3	3	3	0	4								
17	12	5	5	0	6								
35	12	2	8	0	5								
22	6	0	16	0	6								
23	12	1	6	0	9								
26	9	5	5	0	4								
23	8	4	7	0	4								
21	8	4	5	0	3								
14	5	2	9	0	3								
31	12	2	3	0	4								
16	8	1	6	0	4								
21	7	1	4	0	7								
27	15	3	6	0	5								
20	6	2	6	0	4								
16	9	4	1	0	4								
24	7	1	6	0	7								
22	14	3	6	0	7								
24	9	3	4	0	6								
16	11	4	3	0	8								
20	6	2	5	0	5								
19	11	1	6	1	2								
20	9	2	7	0	6								
17	10	1	10	0	3								
24	13	3	7	0	8								
20	17	1	6	0	3								
26	16	1	3	0	3								
23	7	1	7	0	3								
29	6	1	7	0	4								
25	8	2	5	0	4								
20	7	2	6	0	5								
31	9	0	7	1	5								
22	18	1	7	1	5								
18	11	3	4	0	5								
29	12	2	12	0	6								
23	11	2	3	0	4								
20	4	3	6	0	3								
34	8	4	11	0	2								
13	9	2	6	0	2								
26	13	5	4	0	3								
27	12	2	7	0	5								
17	9	3	5	0	2								
24	14	4	5	0	2								
22	9	2	7	1	3								
23	14	3	6	0	3								
28	3	3	7	0	9								
25	8	4	5	0	5								
20	7	1	8	0	5								
23	11	3	3	0	4								
15	13	3	9	0	4								
21	20	2	7	0	2								
38	13	2	8	0	6								
17	4	3	11	0	4								
25	13	4	8	0	6								
31	7	1	8	0	4								
17	8	3	7	0	5								
14	7	2	6	0	4								
25	14	3	8	0	1								
18	12	1	8	0	3								
26	8	2	2	0	9								
23	8	4	5	0	1								
16	9	3	2	0	5								
25	11	0	4	0	1								
35	8	2	8	0	2								
24	6	1	7	0	2								
16	8	0	6	0	4								
26	6	1	6	0	6								
20	10	1	7	0	4								
20	6	0	4	0	4								
22	13	8	3	0	4								
27	8	0	3	0	6								
31	9	2	7	0	2								
22	7	3	5	0	5								
23	5	4	8	0	7								
32	15	5	1	0	4								
17	6	3	4	0	3								
26	11	1	12	0	5								
16	7	4	9	0	7								
16	10	5	8	0	4								
24	17	2	2	0	8								
29	6	4	8	0	5								
17	10	2	4	0	4								
24	13	0	4	0	7								
23	10	4	4	0	6								
24	8	3	8	0	4								
13	10	4	4	0	2								
19	16	0	5	0	10								
23	18	4	3	0	6								
15	7	1	8	0	4								
17	11	2	7	0	5								
21	9	1	7	0	3								
19	7	0	3	0	2								
20	10	5	3	0	3								
14	8	0	2	0	3								
21	8	4	4	1	3								
19	4	0	5	0	4								
34	5	1	7	0	1								
28	12	5	7	0	3								
25	12	1	3	1	5								
19	10	4	4	0	9								
21	8	3	6	0	3								
13	12	1	7	0	6								
27	7	2	11	0	3								
12	13	4	4	0	4								
20	11	0	7	0	1								
23	10	3	9	0	6								
20	6	1	2	0	3								
34	7	3	6	0	3								
12	9	3	8	0	1								
15	11	2	9	0	5								
17	10	3	5	0	5								
18	6	2	5	0	7								
19	9	2	5	0	3								
22	7	1	7	0	3								
14	6	1	3	0	2								
21	12	3	6	0	1								
23	13	1	5	0	2								
23	10	1	9	0	2								
26	11	3	3	0	1								
25	6	3	4	0	3								
21	4	3	5	0	4								
19	6	3	7	0	5								
23	11	2	3	0	7								
17	16	3	6	0	4								
20	8	0	10	0	4								
26	9	3	8	0	8								
24	11	3	6	0	5								
26	5	2	4	0	3								
18	6	0	4	0	6								
26	9	1	6	0	3								
15	5	2	8	0	6								
16	12	3	6	0	5								
16	15	3	9	0	5								
15	11	2	1	0	8								
30	3	1	5	0	5								
23	11	0	6	0	6								
14	14	3	9	0	4								
19	10	2	11	0	3								
33	9	2	5	0	2								
23	9	1	5	0	4								
34	5	2	4	0	5								
22	7	4	6	0	1								
13	12	2	3	0	2								
25	5	2	7	0	7								
16	15	2	5	0	7								
20	15	1	3	0	4								
29	8	3	6	0	4								
16	12	3	8	0	4								
21	12	2	8	0	6								
22	7	6	5	0	5								
12	11	2	7	0	2								
14	9	1	5	0	4								
20	7	2	4	0	5								
14	8	1	3	0	7								
21	8	2	4	0	5								
31	9	5	7	0	7								
23	6	1	6	0	5								
20	11	2	8	0	4								
19	11	4	7	0	5								
28	11	1	5	0	5								
31	4	3	4	0	2								
22	6	1	6	0	5								
17	13	1	0	0	3								
18	7	1	9	0	2								
16	8	1	6	0	4								
19	12	6	6	0	5								
25	6	3	4	0	2								
28	3	3	5	0	5								
24	10	6	11	0	4								
32	15	5	7	0	3								
18	7	4	4	0	2								
35	10	0	8	0	4								
27	6	3	12	0	5								
17	12	3	6	0	5								
14	14	1	8	0	7								
15	7	3	6	0	9								
16	3	4	5	0	4								
16	13	2	5	0	5								
16	10	2	7	0	7								
17	8	2	11	0	7								
13	4	0	1	0	2								
21	15	1	4	0	2								
20	10	2	10	0	5								
17	10	4	5	0	3								
23	12	5	3	0	4								
24	3	4	3	0	6								
25	11	1	8	0	6								
21	4	4	5	0	2								
13	13	1	5	0	4								
18	8	2	8	0	4								
19	10	0	5	0	4								
15	4	2	8	0	7								
21	4	2	8	0	2								
22	11	1	10	0	8								
20	8	2	10	0	2								
25	9	2	8	0	2								
19	7	1	5	0	4								
18	7	2	8	0	1								
21	14	3	6	0	5								
21	5	1	6	0	4								
16	7	3	8	0	7								
30	7	1	10	0	2								
12	8	1	10	0	4								
23	10	4	5	0	3								
20	9	1	5	0	4								
21	4	5	4	0	4								
26	9	3	10	0	3								
18	9	2	5	0	4								
15	10	0	5	0	8								
23	14	4	7	0	12								
5	10	1	7	0	4								
18	13	2	6	0	3								
24	12	8	5	0	6								
15	9	2	9	0	5								
34	8	1	5	0	1								
22	7	2	6	0	2								
18	8	2	9	0	4								
30	10	4	9	0	7								
29	12	0	6	0	4								
30	9	4	4	0	3								
26	13	1	4	0	2								
24	10	3	5	0	7								
22	8	2	7	0	5								
16	11	3	5	0	8								
21	7	3	5	0	4								
28	7	3	2	0	4								
23	9	4	5	1	4								
29	11	4	7	0	3								
24	10	1	6	0	3								
21	13	4	7	0	1								
21	11	3	10	0	4								
15	7	3	7	0	2								
19	7	0	4	0	2								
27	13	3	6	0	4								
27	13	2	7	0	4								
25	5	1	6	0	6								
25	9	3	4	0	1								
21	18	0	4	0	5								
30	8	1	7	0	1								
15	11	3	11	0	4								
18	16	2	5	0	2								
24	7	1	9	0	5								
25	5	0	2	0	6								
23	10	4	2	0	4								
13	6	0	5	0	3								
26	12	5	4	0	4								
13	13	0	6	0	5								
24	10	3	4	0	4								
24	11	2	6	0	10								
27	10	1	5	0	7								
28	9	4	4	0	2								
26	8	2	9	0	5								
21	8	1	8	0	3								
19	12	4	10	0	5								
25	8	5	5	0	5								
20	7	0	7	0	2								
26	9	2	5	0	6								
25	16	2	5	0	4								
18	10	3	8	0	6								
13	13	5	7	0	4								
22	8	1	8	0	11								
19	9	2	7	0	8								
25	11	5	8	0	3								
29	5	5	5	0	2								
11	8	3	9	0	7								
22	7	3	8	0	5								
23	4	3	9	0	2								
19	5	3	2	0	3								
17	10	0	9	0	6								
19	10	1	3	0	8								
15	8	0	9	0	3								
28	3	2	5	0	5								
24	6	2	3	0	5								
16	11	5	7	0	2								
23	15	2	3	0	2								
24	11	2	5	0	8								
26	8	3	5	0	5								
19	15	5	4	0	1								
28	10	2	1	0	5								
23	12	2	9	0	5								
18	8	0	5	0	1								
14	12	3	5	0	4								
24	11	3	4	0	4								
26	11	0	4	0	4								
19	7	0	7	0	3								
24	12	1	10	0	2								
25	8	3	4	0	6								
18	8	2	6	0	2								
15	9	4	6	0	3								
30	10	1	8	0	2								
25	11	2	11	0	2								
30	11	1	5	0	5								
25	8	2	4	0	9								
23	5	7	6	0	4								
22	19	2	4	0	7								
19	5	2	6	1	6								
13	9	4	3	0	6								
17	3	1	3	0	4								
22	11	0	7	0	4								
19	8	2	3	0	2								
26	9	0	3	0	4								
25	8	2	4	0	5								
18	13	1	8	0	6								
22	8	4	4	0	3								
18	12	1	4	0	2								
16	10	3	9	0	5								
23	6	1	3	0	2								
22	12	2	7	0	3								
16	3	1	3	0	2								
17	7	4	8	0	2								
16	7	1	3	0	4								
22	7	4	4	0	6								
21	6	2	4	0	4								
27	11	1	2	0	1								
19	13	4	7	0	1								
27	10	1	5	0	7								
21	9	1	4	0	8								
24	10	5	9	0	4								
20	12	2	3	0	3								
18	7	0	10	0	4								
26	17	3	2	0	3								
17	10	3	7	0	4								
19	9	5	5	0	3								
19	8	4	9	0	3								
24	9	2	7	0	0								
21	12	2	2	0	2								
24	11	1	5	0	4								
22	10	2	6	0	4								
13	15	3	5	1	11								
19	9	4	5	0	4								
14	8	3	2	0	6								
24	9	3	5	0	4								
